MLS_ID,address,list_price,sold_price,house_type,bedrooms,bathrooms,dom,built_year,garage_type,Liv Area sqft,latitude,longitude,neighborhood,sqft,listing_date,season,region,original_price,lot_size
202507722,"34 Kowalsky Crescent , Winnipeg R3R 3A8",679900,660000,RD,3,3.0,42,2017,"Double Attached, Front Drive Access, Garage door opener, Plug-In, Paved Driveway",1649,Charleswood,nan,nan,1649.0,2025-06-11,Summer,nan,679900,0
202513908,"10 Neptune Bay , Winnipeg R3T 0Z7",299900,350000,RD,3,2.0,6,1963,Single Detached,1382,West Fort Garry,nan,nan,1382.0,2025-06-11,Summer,nan,299900,0
202507570,"1462 Mars Drive , Winnipeg R3T 1E9",379000,425000,RD,3,1.0,8,1960,"Single Detached, Garage door opener, Heated, Insulated",948,West Fort Garry,nan,nan,948.0,2025-06-11,Summer,nan,379000,0
202509586,"71 Loyola Bay , Winnipeg R3P 0T3",374900,410000,RD,4,2.0,8,1968,Oversized,1000,Fort Richmond,nan,nan,1000.0,2025-06-11,Summer,nan,374900,0
202507896,"43 Macalester Bay , Winnipeg R3T 2X6",456000,427140,RD,3,2.0,39,1965,"Single Attached, Breezeway",1000,Fort Richmond,nan,nan,1000.0,2025-06-11,Summer,nan,456000,0
202510809,"71 Bryn Mawr Road , Winnipeg R3T 3K3",499000,486500,RD,3,2.0,13,1972,Single Detached,1068,Fort Richmond,nan,nan,1068.0,2025-06-11,Summer,nan,499000,0
202513014,"73 Kestrel Way , Winnipeg R3R 3Y7",549900,565073,RD,3,2.0,7,2019,Double Attached,1263,Charleswood,nan,nan,1263.0,2025-06-11,Summer,nan,549900,0
202507722,"34 Kowalsky Crescent , Winnipeg R3R 3A8",679900,660000,RD,3,3.0,42,2017,"Double Attached, Front Drive Access, Garage door opener, Plug-In, Paved Driveway",1649,Charleswood,nan,nan,1649.0,2025-06-11,Summer,nan,679900,0
202513908,"10 Neptune Bay , Winnipeg R3T 0Z7",299900,350000,RD,3,2.0,6,1963,Single Detached,1382,West Fort Garry,nan,nan,1382.0,2025-06-11,Summer,nan,299900,0
202507570,"1462 Mars Drive , Winnipeg R3T 1E9",379000,425000,RD,3,1.0,8,1960,"Single Detached, Garage door opener, Heated, Insulated",948,West Fort Garry,nan,nan,948.0,2025-06-11,Summer,nan,379000,0
202512899,"51 Prestwood Place , Winnipeg R3T 4Y9",469900,469900,RD,3,2.0,10,1981,"Single Attached, Front Drive Access",1844,Fort Richmond,nan,nan,1844.0,2025-06-11,Summer,nan,469900,0
202509800,"62 Lakeglen Drive , Winnipeg R3T 4N5",524900,525000,RD,3,3.0,12,1977,Double Attached,1314,Waverley Heights,nan,nan,1314.0,2025-06-11,Summer,nan,524900,0
202510910,"54 Cadiz Bay , Winnipeg R3R 2M7",499900,460000,RD,3,1.0,10,1976,"Single Attached, Front Drive Access, Paved Driveway",1380,Charleswood,nan,nan,1380.0,2025-06-11,Summer,nan,499900,0
202512945,"634 Fairmont Road , Winnipeg R3R 1B1",949900,940000,RD,4,4.0,7,2007,"Triple Attached, Front Drive Access, Garage door opener, Oversized, Paved Driveway",2275,Charleswood,nan,nan,2275.0,2025-06-11,Summer,nan,949900,0
202512975,"607 Dieppe Road , Winnipeg R3R 1C5",419900,550000,RD,3,2.0,7,1967,Double Attached,1539,Charleswood,nan,nan,1539.0,2025-06-11,Summer,nan,419900,0
202511045,"134 Robindale Road , Winnipeg R3R 1G7",399900,387500,RD,2,2.0,9,1949,Double Attached,796,Charleswood,nan,nan,796.0,2025-06-11,Summer,nan,399900,0
202511252,"82 Bergman Crescent , Winnipeg R3R 1Z7",299900,351500,SA,3,1.0,12,1973,Carport,948,Charleswood,nan,nan,948.0,2025-06-11,Summer,nan,299900,0
202513014,"73 Kestrel Way , Winnipeg R3R 3Y7",549900,565073,RD,3,2.0,7,2019,Double Attached,1263,Charleswood,nan,nan,1263.0,2025-06-11,Summer,nan,549900,0
202507722,"34 Kowalsky Crescent , Winnipeg R3R 3A8",679900,660000,RD,3,3.0,42,2017,"Double Attached, Front Drive Access, Garage door opener, Plug-In, Paved Driveway",1649,Charleswood,nan,nan,1649.0,2025-06-11,Summer,nan,679900,0
202513908,"10 Neptune Bay , Winnipeg R3T 0Z7",299900,350000,RD,3,2.0,6,1963,Single Detached,1382,West Fort Garry,nan,nan,1382.0,2025-06-11,Summer,nan,299900,0
202507570,"1462 Mars Drive , Winnipeg R3T 1E9",379000,425000,RD,3,1.0,8,1960,"Single Detached, Garage door opener, Heated, Insulated",948,West Fort Garry,nan,nan,948.0,2025-06-11,Summer,nan,379000,0
202512722,"141 Park Place W, Winnipeg R3P 2C8",990000,1160000,RD,4,4.0,8,1992,"Double Attached, Front Drive Access, Insulated",2750,Tuxedo,nan,nan,2750.0,2025-06-11,Summer,nan,990000,0
202511361,"50 Barrmill Road , Winnipeg R3R 3Y7",649900,640000,RD,3,2.0,13,2021,Double Attached,1629,Charleswood,nan,nan,1629.0,2025-06-11,Summer,nan,649900,0
202512681,"313 Park West Drive , Winnipeg R3Y 0V9",479900,479900,TH,3,3.0,0,2017,Parking Pad,1492,Bridgwater Centre,nan,nan,1492.0,2025-06-11,Summer,nan,479900,0
202512736,"99 Duncan Norrie Drive , Winnipeg R3P 2K2",689900,781500,RD,3,3.0,8,1996,Double Attached,2215,Linden Woods,nan,nan,2215.0,2025-06-11,Summer,nan,689900,0
202513464,"267 Park West Drive , Winnipeg R3Y 0T4",499900,501000,SA,4,4.0,8,2015,Double Detached,1537,Bridgwater Centre,nan,nan,1537.0,2025-06-11,Summer,nan,499900,0
202509705,"10 Hidden Ridge Cove , Winnipeg R3Y 1X1",749900,740000,RD,3,2.0,19,2004,Double Attached,1983,Linden Ridge,nan,nan,1983.0,2025-06-11,Summer,nan,749900,0
202511547,"171 Southbend Crescent , Winnipeg R3P 2H4",584900,592000,RD,4,4.0,6,1990,Double Attached,1870,Linden Woods,nan,nan,1870.0,2025-06-11,Summer,nan,584900,0
202512736,"99 Duncan Norrie Drive , Winnipeg R3P 2K2",689900,781500,RD,3,3.0,8,1996,Double Attached,2215,Linden Woods,nan,nan,2215.0,2025-06-11,Summer,nan,689900,0
202512784,"107 Valley Brook Road , Winnipeg R3Y 0Z8",1070000,1015000,RD,5,4.0,11,2022,Double Attached,2494,Bridgwater Trails,nan,nan,2494.0,2025-06-11,Summer,nan,1070000,0
202509710,"139 Landover Drive , Winnipeg R3Y 0Z2",598880,598880,RD,4,4.0,7,2019,Double Detached,1612,Bridgwater Trails,nan,nan,1612.0,2025-06-11,Summer,nan,598880,0
202513464,"267 Park West Drive , Winnipeg R3Y 0T4",499900,501000,SA,4,4.0,8,2015,Double Detached,1537,Bridgwater Centre,nan,nan,1537.0,2025-06-11,Summer,nan,499900,0
202510910,"54 Cadiz Bay , Winnipeg R3R 2M7",499900,460000,RD,3,1.0,10,1976,"Single Attached, Front Drive Access, Paved Driveway",1380,Charleswood,nan,nan,1380.0,2025-06-11,Summer,nan,499900,0
202512945,"634 Fairmont Road , Winnipeg R3R 1B1",949900,940000,RD,4,4.0,7,2007,"Triple Attached, Front Drive Access, Garage door opener, Oversized, Paved Driveway",2275,Charleswood,nan,nan,2275.0,2025-06-11,Summer,nan,949900,0
202512975,"607 Dieppe Road , Winnipeg R3R 1C5",419900,550000,RD,3,2.0,7,1967,Double Attached,1539,Charleswood,nan,nan,1539.0,2025-06-11,Summer,nan,419900,0
202513014,"73 Kestrel Way , Winnipeg R3R 3Y7",549900,565073,RD,3,2.0,7,2019,Double Attached,1263,Charleswood,nan,nan,1263.0,2025-06-11,Summer,nan,549900,0
202507722,"34 Kowalsky Crescent , Winnipeg R3R 3A8",679900,660000,RD,3,3.0,42,2017,"Double Attached, Front Drive Access, Garage door opener, Plug-In, Paved Driveway",1649,Charleswood,nan,nan,1649.0,2025-06-11,Summer,nan,679900,0
202513908,"10 Neptune Bay , Winnipeg R3T 0Z7",299900,350000,RD,3,2.0,6,1963,Single Detached,1382,West Fort Garry,nan,nan,1382.0,2025-06-11,Summer,nan,299900,0
202507570,"1462 Mars Drive , Winnipeg R3T 1E9",379000,425000,RD,3,1.0,8,1960,"Single Detached, Garage door opener, Heated, Insulated",948,West Fort Garry,nan,nan,948.0,2025-06-11,Summer,nan,379000,0
202512743,"779 Renfrew Street , Winnipeg R3N 1K3",395000,461000,RD,0,1.0,10,1957,Double Detached,1000,River Heights,nan,nan,1000.0,2025-06-11,Summer,nan,395000,0
202511045,"134 Robindale Road , Winnipeg R3R 1G7",399900,387500,RD,2,2.0,9,1949,Double Attached,796,Charleswood,nan,nan,796.0,2025-06-11,Summer,nan,399900,0
202511252,"82 Bergman Crescent , Winnipeg R3R 1Z7",299900,351500,SA,3,1.0,12,1973,Carport,948,Charleswood,nan,nan,948.0,2025-06-11,Summer,nan,299900,0
202513014,"73 Kestrel Way , Winnipeg R3R 3Y7",549900,565073,RD,3,2.0,7,2019,Double Attached,1263,Charleswood,nan,nan,1263.0,2025-06-11,Summer,nan,549900,0
202507722,"34 Kowalsky Crescent , Winnipeg R3R 3A8",679900,660000,RD,3,3.0,42,2017,"Double Attached, Front Drive Access, Garage door opener, Plug-In, Paved Driveway",1649,Charleswood,nan,nan,1649.0,2025-06-11,Summer,nan,679900,0
202513908,"10 Neptune Bay , Winnipeg R3T 0Z7",299900,350000,RD,3,2.0,6,1963,Single Detached,1382,West Fort Garry,nan,nan,1382.0,2025-06-11,Summer,nan,299900,0
202507570,"1462 Mars Drive , Winnipeg R3T 1E9",379000,425000,RD,3,1.0,8,1960,"Single Detached, Garage door opener, Heated, Insulated",948,West Fort Garry,nan,nan,948.0,2025-06-11,Summer,nan,379000,0
202512899,"51 Prestwood Place , Winnipeg R3T 4Y9",469900,469900,RD,3,2.0,10,1981,"Single Attached, Front Drive Access",1844,Fort Richmond,nan,nan,1844.0,2025-06-11,Summer,nan,469900,0
202509800,"62 Lakeglen Drive , Winnipeg R3T 4N5",524900,525000,RD,3,3.0,12,1977,Double Attached,1314,Waverley Heights,nan,nan,1314.0,2025-06-11,Summer,nan,524900,0
202510910,"54 Cadiz Bay , Winnipeg R3R 2M7",499900,460000,RD,3,1.0,10,1976,"Single Attached, Front Drive Access, Paved Driveway",1380,Charleswood,nan,nan,1380.0,2025-06-11,Summer,nan,499900,0
202512945,"634 Fairmont Road , Winnipeg R3R 1B1",949900,940000,RD,4,4.0,7,2007,"Triple Attached, Front Drive Access, Garage door opener, Oversized, Paved Driveway",2275,Charleswood,nan,nan,2275.0,2025-06-11,Summer,nan,949900,0
202512975,"607 Dieppe Road , Winnipeg R3R 1C5",419900,550000,RD,3,2.0,7,1967,Double Attached,1539,Charleswood,nan,nan,1539.0,2025-06-11,Summer,nan,419900,0
202511045,"134 Robindale Road , Winnipeg R3R 1G7",399900,387500,RD,2,2.0,9,1949,Double Attached,796,Charleswood,nan,nan,796.0,2025-06-11,Summer,nan,399900,0
202511252,"82 Bergman Crescent , Winnipeg R3R 1Z7",299900,351500,SA,3,1.0,12,1973,Carport,948,Charleswood,nan,nan,948.0,2025-06-11,Summer,nan,299900,0
202513765,"19 Hofsted Drive , Winnipeg R3R 4A8",649000,716000,RD,3,3.0,7,2018,Double Attached,2053,Charleswood,nan,nan,2053.0,2025-06-11,Summer,nan,649000,0
202513014,"73 Kestrel Way , Winnipeg R3R 3Y7",549900,565073,RD,3,2.0,7,2019,Double Attached,1263,Charleswood,nan,nan,1263.0,2025-06-11,Summer,nan,549900,0
202507722,"34 Kowalsky Crescent , Winnipeg R3R 3A8",679900,660000,RD,3,3.0,42,2017,"Double Attached, Front Drive Access, Garage door opener, Plug-In, Paved Driveway",1649,Charleswood,nan,nan,1649.0,2025-06-11,Summer,nan,679900,0
202513908,"10 Neptune Bay , Winnipeg R3T 0Z7",299900,350000,RD,3,2.0,6,1963,Single Detached,1382,West Fort Garry,nan,nan,1382.0,2025-06-11,Summer,nan,299900,0
202507570,"1462 Mars Drive , Winnipeg R3T 1E9",379000,425000,RD,3,1.0,8,1960,"Single Detached, Garage door opener, Heated, Insulated",948,West Fort Garry,nan,nan,948.0,2025-06-11,Summer,nan,379000,0
202513472,"106 Epsom Crescent , Winnipeg R3R 0X2",439900,579000,RD,2,2.0,7,1983,"Double Attached, Front Drive Access",1104,Charleswood,nan,nan,1104.0,2025-06-11,Summer,nan,439900,0
202509800,"62 Lakeglen Drive , Winnipeg R3T 4N5",524900,525000,RD,3,3.0,12,1977,Double Attached,1314,Waverley Heights,nan,nan,1314.0,2025-06-11,Summer,nan,524900,0
202511569,"93 Laurent Drive , Winnipeg R3V 1S1",399900,441000,RD,3,2.0,8,1976,Double Attached,1282,Charleswood,nan,nan,1282.0,2025-06-11,Summer,nan,399900,0
202508446,"381 Glenbush Street , Winnipeg R2Y 0N1",884000,850000,RD,3,3.0,42,2016,Double Attached,1674,Charleswood,nan,nan,1674.0,2025-06-11,Summer,nan,884000,0
202509101,"55 Simsbury Place , Winnipeg R3P 2H4",788000,770000,RD,5,4.0,10,1993,Double Attached,2218,Linden Woods,nan,nan,2218.0,2025-06-11,Summer,nan,788000,0
202507570,"1462 Mars Drive , Winnipeg R3T 1E9",379000,425000,RD,3,1.0,8,1960,"Single Detached, Garage door opener, Heated, Insulated",948,West Fort Garry,nan,nan,948.0,2025-06-11,Summer,nan,379000,0
202509071,"724 Ebby Avenue , Winnipeg R3M 2H6",249900,239900,RD,2,1.0,32,1947,"Single Detached, Rear Drive Access",700,Crescentwood,nan,nan,700.0,2025-06-11,Summer,nan,249900,0
202512940,"66 Lake Albrin Bay , Winnipeg R3T 4S7",429900,555000,RD,3,2.0,7,1978,4,"Front Drive Access, Plug-In, Paved Driveway",1120,Waverley Heights,nan,0.0,2025-06-11,Summer,nan,429900,0
202512945,"634 Fairmont Road , Winnipeg R3R 1B1",949900,940000,RD,4,4.0,7,2007,"Triple Attached, Front Drive Access, Garage door opener, Oversized, Paved Driveway",2275,Charleswood,nan,nan,2275.0,2025-06-11,Summer,nan,949900,0
202512975,"607 Dieppe Road , Winnipeg R3R 1C5",419900,550000,RD,3,2.0,7,1967,Double Attached,1539,Charleswood,nan,nan,1539.0,2025-06-11,Summer,nan,419900,0
202511045,"134 Robindale Road , Winnipeg R3R 1G7",399900,387500,RD,2,2.0,9,1949,Double Attached,796,Charleswood,nan,nan,796.0,2025-06-11,Summer,nan,399900,0
202511252,"82 Bergman Crescent , Winnipeg R3R 1Z7",299900,351500,SA,3,1.0,12,1973,Carport,948,Charleswood,nan,nan,948.0,2025-06-11,Summer,nan,299900,0
202513014,"73 Kestrel Way , Winnipeg R3R 3Y7",549900,565073,RD,3,2.0,7,2019,Double Attached,1263,Charleswood,nan,nan,1263.0,2025-06-11,Summer,nan,549900,0
202507722,"34 Kowalsky Crescent , Winnipeg R3R 3A8",679900,660000,RD,3,3.0,42,2017,"Double Attached, Front Drive Access, Garage door opener, Plug-In, Paved Driveway",1649,Charleswood,nan,nan,1649.0,2025-06-11,Summer,nan,679900,0
202513908,"10 Neptune Bay , Winnipeg R3T 0Z7",299900,350000,RD,3,2.0,6,1963,Single Detached,1382,West Fort Garry,nan,nan,1382.0,2025-06-11,Summer,nan,299900,0
202507570,"1462 Mars Drive , Winnipeg R3T 1E9",379000,425000,RD,3,1.0,8,1960,"Single Detached, Garage door opener, Heated, Insulated",948,West Fort Garry,nan,nan,948.0,2025-06-11,Summer,nan,379000,0
202512722,"141 Park Place W, Winnipeg R3P 2C8",990000,1160000,RD,4,4.0,8,1992,"Double Attached, Front Drive Access, Insulated",2750,Tuxedo,nan,nan,2750.0,2025-06-11,Summer,nan,990000,0
202511361,"50 Barrmill Road , Winnipeg R3R 3Y7",649900,640000,RD,3,2.0,13,2021,Double Attached,1629,Charleswood,nan,nan,1629.0,2025-06-11,Summer,nan,649900,0
202512681,"313 Park West Drive , Winnipeg R3Y 0V9",479900,479900,TH,3,3.0,0,2017,Parking Pad,1492,Bridgwater Centre,nan,nan,1492.0,2025-06-11,Summer,nan,479900,0
202512722,"141 Park Place W, Winnipeg R3P 2C8",990000,1160000,RD,4,4.0,8,1992,"Double Attached, Front Drive Access, Insulated",2750,Tuxedo,nan,nan,2750.0,2025-06-11,Summer,nan,990000,0
202512736,"99 Duncan Norrie Drive , Winnipeg R3P 2K2",689900,781500,RD,3,3.0,8,1996,Double Attached,2215,Linden Woods,nan,nan,2215.0,2025-06-11,Summer,nan,689900,0
202513464,"267 Park West Drive , Winnipeg R3Y 0T4",499900,501000,SA,4,4.0,8,2015,Double Detached,1537,Bridgwater Centre,nan,nan,1537.0,2025-06-11,Summer,nan,499900,0
202509705,"10 Hidden Ridge Cove , Winnipeg R3Y 1X1",749900,740000,RD,3,2.0,19,2004,Double Attached,1983,Linden Ridge,nan,nan,1983.0,2025-06-11,Summer,nan,749900,0
202511547,"171 Southbend Crescent , Winnipeg R3P 2H4",584900,592000,RD,4,4.0,6,1990,Double Attached,1870,Linden Woods,nan,nan,1870.0,2025-06-11,Summer,nan,584900,0
202512736,"99 Duncan Norrie Drive , Winnipeg R3P 2K2",689900,781500,RD,3,3.0,8,1996,Double Attached,2215,Linden Woods,nan,nan,2215.0,2025-06-11,Summer,nan,689900,0
202512784,"107 Valley Brook Road , Winnipeg R3Y 0Z8",1070000,1015000,RD,5,4.0,11,2022,Double Attached,2494,Bridgwater Trails,nan,nan,2494.0,2025-06-11,Summer,nan,1070000,0
202509710,"139 Landover Drive , Winnipeg R3Y 0Z2",598880,598880,RD,4,4.0,7,2019,Double Detached,1612,Bridgwater Trails,nan,nan,1612.0,2025-06-11,Summer,nan,598880,0
202513464,"267 Park West Drive , Winnipeg R3Y 0T4",499900,501000,SA,4,4.0,8,2015,Double Detached,1537,Bridgwater Centre,nan,nan,1537.0,2025-06-11,Summer,nan,499900,0
202510910,"54 Cadiz Bay , Winnipeg R3R 2M7",499900,460000,RD,3,1.0,10,1976,"Single Attached, Front Drive Access, Paved Driveway",1380,Charleswood,nan,nan,1380.0,2025-06-11,Summer,nan,499900,0
202512945,"634 Fairmont Road , Winnipeg R3R 1B1",949900,940000,RD,4,4.0,7,2007,"Triple Attached, Front Drive Access, Garage door opener, Oversized, Paved Driveway",2275,Charleswood,nan,nan,2275.0,2025-06-11,Summer,nan,949900,0
202510651,"728 Walker Avenue , Winnipeg R3L 1C8",274900,328728,RD,3,2.0,9,1973,"No Garage, Rear Drive Access",990,nan,nan,Lord Roberts,990.0,2025-06-11,Summer,Lord Roberts,274900,0
202508142,"480 Beresford Avenue , Winnipeg R3L 1J5",219900,195000,RD,3,2.0,34,1909,Rear Drive Access,1072,nan,nan,Lord Roberts,1072.0,2025-06-11,Summer,Lord Roberts,219900,0
202507555,"857 Lorette Avenue , Winnipeg R3M 1V1",279900,275000,RD,3 (den as bonus),1.0,36,1912,Parking Pad,880,nan,nan,Crescentwood,880.0,2025-06-11,Summer,Crescentwood,279900,0
202508982,"1066 Garwood Avenue , Winnipeg R3M 1N9",299900,285000,RD,3,1.0,19,1945,"Parking Pad, Rear Drive Access",1060,nan,nan,Crescentwood,1060.0,2025-06-11,Summer,Crescentwood,299900,0
202510065,"832 Elm Street , Winnipeg R3M 3P5",809900,780000,RD,4,3.0,13,1958,Double Detached,1786,nan,nan,River Heights South,1786.0,2025-06-11,Summer,River Heights South,809900,0
202510152,"871 Charleswood Road , Winnipeg R3R 1K8",419900,450000,RD,3,2.0,10,1971,Double Detached,1020,nan,nan,Charleswood,1020.0,2025-06-11,Summer,Charleswood,419900,0
202510571,"818 Kebir Place , Winnipeg R3T 1W9",399900,420000,RD,5,2.0,8,1957,"Front & Rear Drive Access, No Garage",1491,nan,nan,East Fort Garry,1491.0,2025-06-11,Summer,East Fort Garry,399900,0
202510038,"1157 Somerville Avenue , Winnipeg R3T 1B8",249900,240000,RD,2,1.0,17,1946,No Garage,700,nan,nan,West Fort Garry,700.0,2025-06-11,Summer,West Fort Garry,249900,0
202510469,"735 Patricia Avenue , Winnipeg R3T 3A8",447000,475000,RD,4,2.0,9,1971,Double Attached,1891,nan,nan,Fort Richmond,1891.0,2025-06-11,Summer,Fort Richmond,447000,0
202510525,"76 Magdalene Bay , Winnipeg R3T 3L2",379000,430700,RD,5,2.0,8,1972,Single Attached,804,nan,nan,Fort Richmond,804.0,2025-06-11,Summer,Fort Richmond,379000,0
202509812,"64 West Lake Crescent , Winnipeg R3T 4T4",329900,352000,SA,4,2.0,9,1979,Rear Drive Access,908,nan,nan,Waverley Heights,908.0,2025-06-11,Summer,Waverley Heights,329900,0
202510515,"3 Salem Place , Winnipeg R3T 4B7",474900,495000,RD,3,3.0,8,1974,"Single Attached, Front Drive Access",1323,nan,nan,Waverley Heights,1323.0,2025-06-11,Summer,Waverley Heights,474900,0
202508255,"796 Lindenwood Drive , Winnipeg R3P 2S1",699900,675000,RD,4,3.0,29,2004,Double Attached,1750,nan,nan,Linden Woods,1750.0,2025-06-11,Summer,Linden Woods,699900,0
202510614,"26 Marksbridge Drive , Winnipeg R3P 2K5",679900,752000,RD,5,3.0,9,2002,Double Attached,1652,nan,nan,Linden Woods,1652.0,2025-06-11,Summer,Linden Woods,679900,0
202509956,"376 Lindenwood Drive E, Winnipeg R3P 2H1",794900,800000,RD,4,4.0,15,1992,Triple Attached,2218,nan,nan,Linden Woods,2218.0,2025-06-11,Summer,Linden Woods,794900,0
202509275,"11 Bramblewood Court , Winnipeg R3Y 0T1",749000,740000,RD,4,4.0,2,2017,Double Attached,2201,nan,nan,Bridgwater Trails,2201.0,2025-06-11,Summer,Bridgwater Trails,749000,0
202504974,"91 Granite Grove Road , Winnipeg R3Y 2K2",799000,757500,RD,4,3.0,61,2025,Double Attached,2125,nan,nan,Prairie Pointe,2125.0,2025-06-11,Summer,Prairie Pointe,799000,0
